Admitted,Disposition_binary,Place,F_Aid,Species_e,Sex_e,Age_e,Brought_in_after,season,r,Green_Orange,ID
2/28/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.,214_ANHU
3/3/1992,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Spring,found on the ground,Selasphorus spp.,215_ALHU
3/4/1992,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,216_ANHU
3/7/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,found on the ground,Non-selasphorus spp.,217_ANHU
3/11/1992,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,218_ANHU
3/16/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,219_ANHU
3/16/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,220_ANHU
3/18/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,221_ANHU
3/18/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.,222_ANHU
3/20/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,3,Spring,unknown,Non-selasphorus spp.,223_ANHU
3/22/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,8,Spring,unknown,Non-selasphorus spp.,224_ANHU
3/23/1992,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,found on the ground,Non-selasphorus spp.,225_ANHU
3/24/1992,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,226_ANHU
3/25/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,227_ANHU
3/24/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.,228_ANHU
3/26/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,unknown,Non-selasphorus spp.,229_ANHU
3/27/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.,230_ANHU
3/29/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,found on the ground,Non-selasphorus spp.,231_ANHU
3/31/1992,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,232_ANHU
4/1/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.,233_ANHU
4/1/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.,234_ANHU
4/1/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,235_ANHU
4/1/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,236_ANHU
4/4/1992,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,237_ANHU
4/5/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,238_ANHU
4/4/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,found inside,Non-selasphorus spp.,239_ANHU
4/7/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.,240_ANHU
4/8/1992,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Spring,caught by domestic animal,Selasphorus spp.,241_ALHU
4/9/1992,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Spring,found inside,Selasphorus spp.,242_RUHU
4/10/1992,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,243_ANHU
4/10/1992,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,caught by domestic animal,Non-selasphorus spp.,244_ANHU
4/10/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,22,Spring,unknown,Non-selasphorus spp.,245_ANHU
4/11/1992,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Spring,found on the ground,Non-selasphorus spp.,246_ANHU
4/11/1992,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Spring,caught by domestic animal,Selasphorus spp.,247_ALHU
4/12/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.,248_ANHU
4/13/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,10,Spring,found on the ground,Non-selasphorus spp.,249_ANHU
4/13/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,250_ANHU
4/13/1992,Died,Lindsey,Yes,Selasphorus,Female-like ,adult-like,0,Spring,found on the ground,Selasphorus spp.,251_RUHU
4/14/1992,Released,Lindsey,No,Selasphorus,unknown,Nestling,0,Spring,caught by domestic animal,Selasphorus spp.,252_ALHU
4/14/1992,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Spring,found inside,Selasphorus spp.,253_ALHU
4/17/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,254_ANHU
4/18/1992,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Spring,caught by domestic animal,Selasphorus spp.,255_ALHU
4/18/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,nest-related,Non-selasphorus spp.,256_ANHU
4/18/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,nest-related,Non-selasphorus spp.,257_ANHU
4/20/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.,258_ANHU
4/22/1992,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,259_ANHU
4/22/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,suspect torpor-like state,Non-selasphorus spp.,260_ANHU
4/24/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.,261_ANHU
4/25/1992,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,5,Spring,unknown,Non-selasphorus spp.,262_ANHU
4/25/1992,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,263_ANHU
4/25/1992,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found inside,Non-selasphorus spp.,264_ANHU
4/25/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.,265_ANHU
4/26/1992,Died,Lindsey,Yes,Selasphorus,Female-like ,adult-like,1,Spring,caught by domestic animal,Selasphorus spp.,266_ALHU
4/27/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.,267_ANHU
4/28/1992,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,268_ANHU
5/6/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,269_ANHU
5/6/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,270_ANHU
5/7/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,271_ANHU
5/9/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,272_ANHU
5/9/1992,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,273_ANHU
5/10/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,274_ANHU
5/11/1992,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,unknown,Non-selasphorus spp.,275_ANHU
5/11/1992,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,unknown,Non-selasphorus spp.,276_ANHU
5/12/1992,Died,Lindsey,No,Selasphorus,unknown,Nestling,0,Spring,caught by domestic animal,Selasphorus spp.,277_ALHU
5/14/1992,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,278_ANHU
5/18/1992,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,3,Spring,found on the ground,Non-selasphorus spp.,279_ANHU
5/19/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found inside,Non-selasphorus spp.,280_ANHU
5/19/1992,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,unknown,Non-selasphorus spp.,281_ANHU
5/17/1992,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Spring,nest-related,Non-selasphorus spp.,282_ANHU
5/17/1992,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Spring,nest-related,Non-selasphorus spp.,283_ANHU
5/1/1992,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Spring,window hit,Selasphorus spp.,284_ALHU
5/22/1992,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,285_ANHU
5/23/1992,Died,Lindsey,No,Selasphorus,unknown,Nestling,1,Spring,caught by domestic animal,Selasphorus spp.,286_ALHU
5/24/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,287_ANHU
5/24/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,288_ANHU
5/25/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,289_ANHU
5/26/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,3,Spring,unknown,Non-selasphorus spp.,290_ANHU
5/27/1992,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,unknown,Non-selasphorus spp.,291_ANHU
5/28/1992,Died,Lindsey,Yes,Selasphorus,unknown,Nestling,1,Spring,caught by domestic animal,Selasphorus spp.,292_ALHU
5/28/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,293_ANHU
5/31/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,2,Spring,found on the ground,Non-selasphorus spp.,294_ANHU
6/1/1992,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.,295_ANHU
6/1/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.,296_ANHU
6/1/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,297_ANHU
6/1/1992,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.,298_ANHU
6/2/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,unknown,Non-selasphorus spp.,299_ANHU
6/3/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,unknown,Non-selasphorus spp.,300_ANHU
6/4/1992,Died,Lindsey,Yes,BCHU,Female-like ,adult-like,4,Summer,nest-related,Non-selasphorus spp.,301_BCHU
6/4/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,302_ANHU
6/5/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found inside,Non-selasphorus spp.,303_ANHU
6/5/1992,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,unknown,Non-selasphorus spp.,304_ANHU
6/6/1992,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,nest-related,Non-selasphorus spp.,305_ANHU
6/6/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,306_ANHU
6/7/1992,Died,Lindsey,No,Selasphorus,unknown,Nestling,1,Summer,nest-related,Selasphorus spp.,307_ALHU
6/7/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,unknown,Non-selasphorus spp.,308_ANHU
6/8/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,309_ANHU
6/8/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,310_ANHU
6/8/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,unknown,Non-selasphorus spp.,311_ANHU
6/11/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,312_ANHU
6/11/1992,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.,313_ANHU
6/11/1992,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.,314_ANHU
6/12/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,window hit,Non-selasphorus spp.,315_ANHU
6/13/1992,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,316_ANHU
6/13/1992,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.,317_ANHU
6/15/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found inside,Non-selasphorus spp.,318_ANHU
6/15/1992,Released,Lindsey,No,Selasphorus,unknown,Nestling,0,Summer,nest-related,Selasphorus spp.,319_ALHU
6/15/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,suspect torpor-like state,Non-selasphorus spp.,320_ANHU
6/16/1992,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Summer,window hit,Selasphorus spp.,321_ALHU
6/17/1992,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.,322_ANHU
6/21/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.,323_ANHU
6/21/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,324_ANHU
6/12/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,2,Summer,unknown,Non-selasphorus spp.,325_ANHU
6/12/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,2,Summer,unknown,Non-selasphorus spp.,326_ANHU
6/22/1992,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.,327_ANHU
6/23/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,window hit,Non-selasphorus spp.,328_ANHU
6/25/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,329_ANHU
6/26/1992,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.,330_ANHU
6/26/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,1,Summer,unknown,Non-selasphorus spp.,331_ANHU
6/28/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,332_ANHU
6/29/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,unknown,Non-selasphorus spp.,333_ANHU
7/2/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,334_ANHU
7/3/1992,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Summer,caught by domestic animal,Selasphorus spp.,335_ALHU
7/6/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,336_ANHU
7/6/1992,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.,337_ANHU
7/6/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,338_ANHU
7/8/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,unknown,Non-selasphorus spp.,339_ANHU
7/18/1992,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,9,Summer,found on the ground,Non-selasphorus spp.,340_ANHU
7/9/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,341_ANHU
7/12/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,2,Summer,window hit,Non-selasphorus spp.,342_ANHU
7/18/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.,343_ANHU
7/20/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,unknown,Non-selasphorus spp.,344_ANHU
7/20/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,345_ANHU
7/23/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,346_ANHU
7/25/1992,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,347_ANHU
7/25/1992,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Summer,unknown,Selasphorus spp.,348_RUHU
7/25/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found inside,Non-selasphorus spp.,349_ANHU
7/25/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,350_ANHU
7/29/1992,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.,351_ANHU
8/2/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,suspect torpor-like state,Non-selasphorus spp.,352_ANHU
8/1/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,353_ANHU
8/4/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,354_ANHU
8/5/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,unknown,Non-selasphorus spp.,355_ANHU
8/11/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,356_ANHU
8/14/1992,Died,Lindsey,Yes,BCHU,Female-like ,adult-like,0,Summer,unknown,Non-selasphorus spp.,357_BCHU
8/23/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,unknown,Non-selasphorus spp.,358_ANHU
8/25/1992,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Summer,found on the ground,Selasphorus spp.,359_ALHU
9/2/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,3,Fall,window hit,Non-selasphorus spp.,360_ANHU
10/30/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,2,Fall,found on the ground,Non-selasphorus spp.,361_ANHU
11/3/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Fall,unknown,Non-selasphorus spp.,362_ANHU
11/3/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found inside,Non-selasphorus spp.,363_ANHU
11/4/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,364_ANHU
11/23/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,caught by domestic animal,Non-selasphorus spp.,365_ANHU
12/14/1992,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,1,Winter,unknown,Non-selasphorus spp.,366_ANHU
12/14/1992,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,1,Winter,unknown,Non-selasphorus spp.,367_ANHU
12/16/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,caught by domestic animal,Non-selasphorus spp.,368_ANHU
12/16/1992,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found inside,Non-selasphorus spp.,369_ANHU
12/22/1992,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Winter,found on the ground,Non-selasphorus spp.,370_ANHU
1/10/1993,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,unknown,Non-selasphorus spp.,371_ANHU
1/30/1993,Released,Lindsey,No,ANHU,Female-like ,adult-like,8,Winter,unknown,Non-selasphorus spp.,372_ANHU
2/1/1993,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Winter,found on the ground,Non-selasphorus spp.,373_ANHU
1/15/1993,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,374_ANHU
2/5/1993,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,unknown,Non-selasphorus spp.,375_ANHU
2/8/1993,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,suspect torpor-like state,Non-selasphorus spp.,376_ANHU
2/11/1993,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Winter,caught by domestic animal,Non-selasphorus spp.,377_ANHU
2/13/1993,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Winter,found on the ground,Non-selasphorus spp.,378_ANHU
2/14/1993,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Winter,found on the ground,Non-selasphorus spp.,379_ANHU
2/14/1993,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.,380_ANHU
2/21/1993,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,unknown,Non-selasphorus spp.,381_ANHU
2/24/1993,Died,Lindsey,No,ANHU,Female-like ,adult-like,3,Winter,caught by domestic animal,Non-selasphorus spp.,382_ANHU
2/22/1993,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,383_ANHU
2/26/1993,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,caught by domestic animal,Non-selasphorus spp.,384_ANHU
3/1/1993,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,found on the ground,Non-selasphorus spp.,385_ANHU
3/1/1993,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,386_ANHU
3/1/1993,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,387_ANHU
3/2/1993,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,388_ANHU
3/2/1993,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,389_ANHU
3/2/1993,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,390_ANHU
3/6/1993,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.,391_ANHU
3/7/1993,Released,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,found inside,Non-selasphorus spp.,392_ANHU
3/8/1993,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,2,Spring,found on the ground,Non-selasphorus spp.,393_ANHU
3/12/1993,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.,394_ANHU
3/12/1993,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,unknown,Non-selasphorus spp.,395_ANHU
3/14/1993,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,2,Spring,unknown,Non-selasphorus spp.,396_ANHU
3/15/1993,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,unknown,Non-selasphorus spp.,397_ANHU
3/16/1993,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,398_ANHU
3/16/1993,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,399_ANHU
3/15/1993,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.,400_ANHU
3/18/1993,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.,401_ANHU
3/21/1993,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,3,Spring,found on the ground,Non-selasphorus spp.,402_ANHU
